time_ms,lat,lon,alt_m,speed_mps,sats,fix,ax,ay,az,gx,gy,gz,acc_nav_x,acc_nav_y,acc_nav_z,roll_deg,pitch_deg,yaw_deg
297447,55.590934,37.672336,203.600006,1.419867,15,1,-0.432153,-1.723825,11.727997,-21.343511,-8.244276,38.183200,-11.859983,0.065241,-10.008632,6604.2794,85.4802,312.3582
297547,55.590934,37.672336,203.600006,1.419867,15,1,0.453701,-1.423353,9.635465,6.824427,-0.671756,28.473281,-9.709133,0.107392,-10.698374,6583.9725,83.1653,291.3033
297647,55.590934,37.672336,203.600006,1.419867,15,1,-1.188721,0.362722,5.425261,10.473283,-0.458015,-10.076336,-5.397573,-0.849761,-8.747314,6586.6789,84.1541,292.9743
297747,55.590934,37.672336,203.600006,1.419867,15,1,-0.660800,-0.737414,8.423999,20.213741,17.251909,23.160303,-8.480761,0.139306,-9.845164,6598.3490,81.4404,302.6735
297847,55.590934,37.672336,203.600006,1.419867,15,1,2.057816,-0.821211,11.547235,-13.007634,14.625956,38.045803,-11.290259,-0.811813,-12.987630,6593.5975,77.3976,299.1839
297947,55.590934,37.672336,203.600006,1.419867,15,1,-2.604892,0.427365,12.121844,-4.671756,-18.137405,0.152672,-12.189085,-1.222601,-7.847402,6585.6688,78.1097,291.5381
298047,55.590934,37.672336,203.600006,1.419867,15,1,-0.444124,1.318008,9.850943,-21.038167,-32.290077,-32.778621,-9.596345,-2.565895,-9.257268,6573.0037,82.1378,280.7453
298147,55.590934,37.672336,203.600006,1.419867,15,1,-0.505177,-0.955286,7.990648,-5.160305,1.862595,-27.190837,-8.053752,-0.167646,-9.449994,6574.8665,84.8434,283.1467
298247,55.590934,37.672336,203.600006,1.419867,15,1,-1.312023,-0.001197,5.980716,-2.778626,8.305344,-24.549617,-5.939334,-0.837556,-8.576533,6586.0665,87.2191,294.6712
298347,55.590934,37.672336,203.600006,1.419867,15,1,1.100136,-0.442927,10.035297,-17.633584,4.824428,10.870228,-9.911484,-1.445399,-11.143425,6587.6539,86.0410,298.0259
298494,55.590934,37.672336,203.600006,1.419867,15,1,-2.585738,-1.517924,10.395625,-14.854961,-10.122138,33.954193,-10.377049,-0.366143,-6.766591,6543.1116,81.7360,255.5660
298594,55.590934,37.672336,203.600006,1.419867,15,1,0.669179,-1.687912,10.872071,-1.190840,-21.541984,23.893127,-10.994857,-0.749141,-9.581528,6537.2041,78.6308,249.7168
298694,55.590934,37.672336,203.600006,1.419867,15,1,-2.013524,-0.514753,7.589619,-8.259542,-6.183206,6.229008,-7.317927,-0.768134,-7.017477,6535.4712,77.7722,248.7917
298795,55.590934,37.672336,203.600006,1.419867,15,1,0.780510,0.197522,7.934384,15.160305,0.610687,-12.045801,-7.753387,-1.859837,-9.637382,6534.0547,78.8095,245.7756
298895,55.590934,37.672336,203.600006,1.419867,15,1,2.703054,-3.043030,13.315353,20.305341,18.778623,11.404581,-13.746196,0.246521,-12.008120,6547.1539,78.9885,257.0588
298995,55.590934,37.672336,203.600006,1.419867,15,1,4.079720,2.695871,9.823410,8.717557,8.030535,-25.206104,-9.409097,-4.711592,-12.918084,6546.7995,81.6232,255.8096
299095,55.590934,37.672336,203.600006,1.419867,15,1,5.233725,1.352724,11.095929,-10.244275,7.175572,-52.732826,-10.811855,-3.506304,-14.618198,6536.1462,86.7527,246.0770
299195,55.590934,37.672336,203.600006,1.419867,15,1,1.253365,-0.475249,9.145851,-3.129771,-19.847326,-6.717557,-9.141382,-1.182300,-10.499963,6500.1865,86.2050,210.3729
299295,55.590934,37.672336,203.600006,1.419867,15,1,-0.879869,-0.090980,4.647145,-21.526716,1.221374,-27.404579,-4.514011,-0.903946,-8.718079,6459.8934,87.2653,172.1486
299395,55.590934,37.672336,203.600006,1.419867,15,1,-1.054646,-1.071405,9.935937,-19.954196,8.793892,-7.389312,-9.854611,-1.425203,-8.450752,6437.0423,87.8370,151.2691
299495,55.590934,37.672336,203.600006,1.419867,15,1,0.392649,0.256180,10.261548,-3.160305,-0.305343,12.381680,-9.874110,-2.827232,-9.973594,6461.2695,88.6584,175.8298
299595,55.590934,37.672336,203.600006,1.419867,15,1,2.498349,-0.673968,11.857284,-22.824424,-31.908395,51.236637,-11.490836,-2.688124,-12.639641,6709.9367,87.2819,426.8484
299695,55.590934,37.672336,203.600006,1.419867,15,1,3.728969,-1.097741,9.479842,19.496183,-7.755725,26.519083,-9.433513,-1.374125,-13.561416,6688.4367,89.8107,403.3723
299795,55.590934,37.672336,203.600006,1.419867,15,1,-1.186327,-0.342371,6.087258,25.328245,3.099237,20.839694,-6.029121,-0.969774,-8.671513,6091.7265,90.5305,-195.8740
299895,55.590934,37.672336,203.600006,1.419867,15,1,0.937330,-0.130484,8.997410,3.419847,10.717557,-0.763359,-8.808203,-1.733645,-10.928720,6154.1571,91.4382,-133.7827
299995,55.590934,37.672336,203.600006,1.419867,15,1,2.064999,-0.199916,10.488998,8.305344,20.229005,-13.007634,-10.213194,-1.736965,-12.451813,6152.6217,93.8425,-136.1494
300095,55.590934,37.672336,203.600006,1.419867,15,1,-2.061408,0.889446,10.228030,-17.557250,-4.183206,-24.137405,-9.795653,-3.328116,-8.187410,6184.4916,94.7914,-102.4480
300195,55.590934,37.672336,203.600006,1.419867,15,1,-1.914164,0.211887,9.010579,-7.770992,-18.000000,-37.053432,-8.578806,-2.613925,-7.692191,6222.1321,97.3604,-63.8956
300295,55.590934,37.672336,203.600006,1.419867,15,1,0.749385,-0.014365,7.155072,11.374045,3.587786,-24.458013,-7.018829,-1.461002,-10.405275,6216.5748,99.6762,-70.6460
300395,55.590934,37.672336,203.600006,1.419867,15,1,-0.848744,-0.456095,7.249643,-21.404581,8.595420,-9.038168,-7.087034,-1.570648,-8.916302,6208.8194,100.4756,-76.3420
300540,55.590950,37.672340,202.399993,1.419867,15,1,1.301249,-0.142455,9.747993,-10.839694,-2.045801,32.167938,-9.424017,-2.492320,-11.115525,6208.3319,95.8062,-75.2394
300640,55.590950,37.672340,202.399993,1.419867,15,1,2.148796,-0.951695,13.399150,-38.580150,-47.557250,65.145027,-12.854449,-3.821539,-12.091220,6249.3583,89.1560,-30.1235
300740,55.590950,37.672340,202.399993,1.419867,15,1,1.966837,-1.476025,9.287109,6.305344,-6.702290,45.862594,-9.253465,-1.630888,-11.809418,6017.3862,86.0349,-262.7514
300840,55.590950,37.672340,202.399993,1.419867,15,1,-0.275333,-0.345962,7.129933,12.610689,-4.534351,28.580152,-6.867643,-1.950592,-9.557416,6016.0268,88.9230,-265.3781
300940,55.590950,37.672340,202.399993,1.419867,15,1,-0.404620,-0.755371,6.900089,7.358778,2.290076,13.328245,-6.798900,-1.395483,-9.390580,5987.8219,90.1611,-294.3240
301040,55.590950,37.672340,202.399993,1.419867,15,1,1.252167,-0.353145,10.085576,-8.045802,4.625954,-4.167939,-9.668127,-2.881991,-11.084507,6009.4106,89.5416,-271.9306
301140,55.590950,37.672340,202.399993,1.419867,15,1,-0.891840,-0.023942,10.084378,6.366412,13.236640,-42.778625,-9.552777,-3.170233,-8.718205,6043.2043,85.0715,-238.7725
301240,55.590950,37.672340,202.399993,1.419867,15,1,2.226608,1.051055,9.284714,-15.343511,17.404579,-54.045799,-8.383988,-3.636373,-12.765356,6007.7033,80.2074,-272.8652
301340,55.590950,37.672340,202.399993,1.419867,15,1,0.659603,-1.049857,9.926361,-4.259542,-10.167939,-14.687022,-9.702687,-2.259180,-10.714330,6015.9565,79.2343,-264.0577
301440,55.590950,37.672340,202.399993,1.419867,15,1,-0.302867,-0.164003,6.469133,-18.854961,9.435114,2.549618,-6.067993,-2.266318,-9.914216,6008.9318,79.2527,-269.2890
301540,55.590950,37.672340,202.399993,1.419867,15,1,-1.345541,-1.211466,8.275559,-22.656488,15.587786,23.694654,-8.092879,-2.396365,-9.081562,5994.5151,80.9034,-281.6570
301640,55.590950,37.672340,202.399993,1.419867,15,1,-0.342371,-1.416170,10.085576,-18.091602,-10.702291,39.664123,-9.713261,-3.072258,-10.042021,5983.7686,84.7544,-290.7082
301740,55.590950,37.672340,202.399993,1.419867,15,1,3.758897,-1.960851,14.585477,-34.076335,-37.862590,79.603042,-13.871945,-5.406927,-12.814084,5946.2763,92.9951,-324.9362
301840,55.590950,37.672340,202.399993,1.419867,15,1,3.572149,-1.831564,9.927557,-0.442748,-16.900762,101.969467,-9.280926,-2.936550,-14.268976,6136.4213,95.7898,-134.4868
301940,55.590950,37.672340,202.399993,1.419867,15,1,-1.649605,-1.352724,7.218518,0.198473,1.129771,19.419845,-7.079319,-2.368540,-8.841600,6117.7550,95.3492,-153.2687
302040,55.590950,37.672340,202.399993,1.419867,15,1,-0.010774,-1.280898,7.220912,3.618321,-1.679389,19.251907,-6.927098,-2.319733,-10.452051,6097.5014,95.2568,-173.9744
302140,55.590950,37.672340,202.399993,1.419867,15,1,-0.592565,-1.558625,7.439982,-5.419847,15.480916,-26.854959,-7.273224,-2.285409,-9.911041,6130.3646,95.6594,-140.4281
302240,55.590950,37.672340,202.399993,1.419867,15,1,1.262941,-0.808043,12.703635,1.725191,-10.641222,1.206107,-11.391759,-5.368897,-12.050102,6131.2718,94.5910,-139.6898
302340,55.590950,37.672340,202.399993,1.419867,15,1,0.581791,-0.108936,9.410410,16.412212,-27.267175,-19.236640,-8.388299,-4.220682,-10.660142,6163.0444,92.2928,-109.4614
302440,55.590965,37.672332,202.199996,1.419867,15,1,-0.159214,0.627281,10.356120,-12.015268,-21.694656,22.992366,-8.781997,-5.519126,-9.517130,6156.8594,89.1380,-114.4489
302547,55.590965,37.672332,202.199996,0.982589,15,1,0.029928,-0.714669,9.218874,-2.213740,-3.648855,-16.000000,-8.415128,-3.832036,-9.826725,6050.0215,89.8525,-221.0620
302647,55.590965,37.672332,202.199996,0.982589,15,1,-0.960075,-0.629675,6.409278,-5.694656,9.465648,-0.961832,-5.890225,-2.605561,-8.850940,5691.1474,90.0862,-579.3678
302747,55.590965,37.672332,202.199996,0.982589,15,1,0.420182,0.076614,7.151481,-22.625951,13.358779,2.137405,-6.035112,-3.826319,-10.319298,6465.5369,90.7675,197.2852
302848,55.590965,37.672332,202.199996,0.982589,15,1,-3.597288,-2.626439,10.219651,-19.526718,-12.931298,42.992362,-9.988381,-3.506422,-6.311342,6125.3545,90.5873,-140.9554
302948,55.590965,37.672332,202.199996,0.982589,15,1,-1.975216,-2.094927,10.390836,0.473282,-4.854961,42.641216,-9.802503,-4.010837,-7.785810,5715.6810,89.7060,-550.6977
303048,55.590965,37.672332,202.199996,0.982589,15,1,-0.961272,-2.300828,7.544129,9.404580,9.129772,32.931293,-7.623917,-2.114519,-9.074234,6051.5306,92.6600,-215.7842
303148,55.590965,37.672332,202.199996,0.982589,15,1,0.727837,-1.580173,8.142681,-1.007634,3.083969,19.709922,-7.653176,-3.128373,-10.792617,6042.0351,94.6066,-225.1891
303248,55.590965,37.672332,202.199996,0.982589,15,1,-0.441730,-1.624466,7.056910,-9.083969,-12.717557,44.885494,-6.798640,-2.483753,-9.313236,6014.0746,98.7314,-252.3288
303348,55.590965,37.672332,202.199996,0.982589,15,1,0.299275,-0.436942,10.056845,-3.007634,-28.229007,4.442748,-8.609584,-5.191147,-9.217011,5996.8926,99.9331,-269.4080
303448,55.590965,37.672332,202.199996,0.982589,15,1,0.925359,-1.651999,13.650542,7.541985,1.664122,0.549618,-12.350239,-6.114718,-9.739603,5998.6142,99.8883,-268.4259
303548,55.590965,37.672332,202.199996,0.982589,15,1,3.338714,0.116119,11.089942,-13.068703,-19.374046,38.656490,-9.055049,-6.986967,-11.633035,5999.3685,104.1973,-266.3336
303648,55.590965,37.672332,202.199996,0.982589,15,1,-0.796072,0.927753,7.924808,-12.152672,-25.160303,9.557251,-5.906260,-4.886816,-7.454596,5991.5206,106.3016,-273.1753
303748,55.590965,37.672332,202.199996,0.982589,15,1,-1.493982,-0.654814,7.586028,1.908397,9.145039,-16.839694,-6.546739,-3.316180,-7.286385,5990.5764,104.4143,-274.3578
303848,55.590965,37.672332,202.199996,0.982589,15,1,-0.150835,-0.702698,7.767987,-13.190839,7.053435,5.801526,-6.660287,-3.888027,-8.631072,5992.8107,104.4146,-270.6890
303948,55.590965,37.672332,202.199996,0.982589,15,1,1.698686,-0.705092,9.141062,-13.389313,-10.534351,40.030532,-7.602755,-5.391499,-10.074136,5997.6207,108.2403,-264.3402
304048,55.590965,37.672332,202.199996,0.982589,15,1,-0.918176,-1.880645,10.390836,-21.465648,-3.328244,42.809162,-9.244296,-4.747713,-7.720612,6001.5775,112.0339,-257.9139
304148,55.590965,37.672332,202.199996,0.982589,15,1,1.498770,-1.991976,11.286268,0.793893,-16.687023,47.099235,-9.787673,-6.146360,-9.673066,6003.5699,116.9703,-255.8501
304248,55.590965,37.672332,202.199996,0.982589,15,1,2.019509,-2.031480,7.176620,-15.007633,-13.557251,29.038166,-6.487609,-4.084436,-10.774905,6002.2233,120.1741,-255.6771
304348,55.590965,37.672332,202.199996,0.982589,15,1,2.033874,-1.544260,6.980295,16.977096,-6.778625,40.931297,-6.034251,-4.246581,-10.701228,6006.1703,124.1114,-253.0753
304498,55.590980,37.672306,202.500000,0.982589,15,1,0.585382,-2.251747,10.102334,-13.038168,-0.916030,20.335876,-8.940802,-5.188519,-9.024647,6005.8485,126.9573,-251.1018
304598,55.590980,37.672306,202.500000,0.982589,15,1,1.906982,-1.130063,10.726024,15.129772,2.961832,6.473282,-8.572246,-6.811597,-9.523874,6008.0727,127.4268,-250.2118
304698,55.590980,37.672306,202.500000,0.982589,15,1,7.564480,-0.052672,12.467805,7.984733,4.671756,35.389312,-7.843595,-11.879767,-12.972000,6011.1643,130.5352,-247.3242
304798,55.590980,37.672306,202.500000,0.982589,15,1,0.317232,-1.235408,9.330204,-9.007633,-1.145038,60.473278,-7.776921,-5.221557,-8.839993,6012.4200,136.2957,-244.4868
304898,55.590980,37.672306,202.500000,0.982589,15,1,2.211045,-0.502782,7.565677,-3.908397,4.763358,24.274806,-5.299839,-5.853041,-9.992636,6013.1639,138.4659,-242.8445
304998,55.590980,37.672306,202.500000,0.982589,15,1,1.060631,-1.389834,7.815871,-18.824426,-17.786256,60.977100,-6.269953,-4.970395,-9.449886,6011.3379,144.8174,-242.7594
305098,55.590980,37.672306,202.500000,0.982589,15,1,0.956484,-1.149217,8.474277,-3.908397,6.244275,47.893131,-6.527925,-5.554484,-9.043213,6012.4445,149.1551,-240.1605
305198,55.590980,37.672306,202.500000,0.982589,15,1,0.427365,-2.488773,11.473015,-17.236640,-55.832061,104.122138,-9.879648,-6.184277,-8.339007,6009.4174,160.7664,-242.7026
305298,55.590980,37.672306,202.500000,0.982589,15,1,4.037821,-1.567005,6.989872,-2.748092,-23.312974,47.251907,-4.451202,-6.913974,-9.767010,6008.9607,166.0096,-243.2547
305398,55.590980,37.672306,202.500000,0.982589,15,1,1.157596,-2.165555,8.361750,-4.763358,-15.587786,55.389312,-7.027520,-5.082446,-8.951533,6008.6174,171.7389,-242.7047
305498,55.590980,37.672306,202.500000,0.982589,15,1,0.059855,-2.229002,7.601591,10.274808,-31.450378,12.290076,-7.119520,-3.422756,-9.212179,6009.2847,174.0300,-245.2112
305598,55.590980,37.672306,202.500000,0.982589,15,1,-0.055067,-2.831144,6.646304,1.465649,18.152671,10.427480,-6.477117,-3.182134,-10.142419,6009.6474,174.3632,-243.1332
305698,55.590980,37.672306,202.500000,0.982589,15,1,2.856283,-2.099715,10.799047,4.396946,29.022899,48.091598,-7.785763,-8.141038,-8.292726,6010.5208,177.8627,-238.7181
305798,55.590980,37.672306,202.500000,0.982589,15,1,1.334767,-1.086968,8.729260,32.610687,-18.625953,49.511451,-6.780734,-5.570906,-8.340452,6013.7779,183.1516,-238.8231
305898,55.590980,37.672306,202.500000,0.982589,15,1,3.242946,-1.449689,7.322666,-14.534351,-1.755725,23.526716,-4.660046,-6.572711,-8.656354,6012.2976,185.4596,-238.3337
305998,55.590980,37.672306,202.500000,0.982589,15,1,3.236961,-1.570596,7.860164,-10.778625,-13.557251,91.908393,-5.082682,-6.744178,-7.960228,6011.0760,194.6275,-236.8237
306098,55.590980,37.672306,202.500000,0.982589,15,1,1.599327,-0.744597,4.165911,40.671752,18.717557,79.435111,-2.520089,-3.624711,-8.817857,6014.0087,201.5346,-232.3314
306198,55.590980,37.672306,202.500000,0.982589,15,1,0.610521,-1.661576,7.182605,-0.122137,15.312977,93.770996,-5.302989,-5.092817,-8.991228,6012.3963,210.1270,-227.9717
306298,55.590980,37.672306,202.500000,0.982589,15,1,2.063802,-1.987187,6.400898,-5.847328,-22.656488,100.580154,-3.898635,-5.641647,-8.339628,6011.2995,220.3992,-226.9516
306398,55.590980,37.672306,202.500000,0.982589,15,1,5.617994,-1.582567,8.409634,74.290077,59.557247,107.358779,-2.583777,-8.528116,-4.768430,6010.9981,228.6588,-215.0239
306549,55.590984,37.672294,204.500000,0.982589,15,1,3.521871,-2.239776,8.699333,-20.488548,12.625955,47.022895,-3.819131,-7.914775,-5.823041,6003.2276,234.7516,-208.7949
306649,55.590984,37.672294,204.500000,0.982589,15,1,3.268085,-2.634819,10.488998,3.206107,-28.748092,-49.267173,-5.530919,-9.311982,-6.591428,6010.3205,231.6479,-217.0875
306749,55.590984,37.672294,204.500000,0.982589,15,1,1.671153,-2.700659,6.782773,-53.419845,23.129768,-10.076336,-3.639129,-6.310372,-8.066460,6002.6548,229.9202,-214.1245
306849,55.590984,37.672294,204.500000,0.982589,15,1,3.193865,-2.472013,7.526173,-61.801521,-35.190837,53.083965,-4.319599,-6.337398,-6.047216,5997.2916,236.2519,-215.1922
306949,55.590984,37.672294,204.500000,0.982589,15,1,8.434773,-2.357092,10.620679,-5.740458,61.251907,80.473281,-3.844381,-8.120245,0.623232,5982.4952,239.7134,-198.0874
307049,55.590984,37.672294,204.500000,0.982589,15,1,3.069367,-4.334702,13.928269,-18.671752,43.007629,27.480916,-7.999608,-10.036742,-2.225264,5972.1841,238.3987,-188.3089
307149,55.590984,37.672294,204.500000,0.982589,15,1,-0.475249,-4.129998,9.163807,6.381680,-6.671755,-19.404581,-6.202884,-7.600579,-7.567557,5976.0693,237.9298,-192.1212
307249,55.590984,37.672294,204.500000,0.982589,15,1,4.920084,-3.270479,9.970653,-21.770992,-23.099235,31.374046,-4.910339,-7.323386,-2.285096,5972.0153,241.6441,-189.9063
307349,55.590984,37.672294,204.500000,0.982589,15,1,-1.274912,-4.037821,7.580042,-20.473279,30.091600,-26.809158,-5.755558,-6.375550,-8.536867,5971.2240,237.6713,-191.3336
307449,55.590984,37.672294,204.500000,0.982589,15,1,4.189853,-2.801216,9.215283,30.259542,37.160301,-1.893130,-3.742087,-6.742324,-2.674962,5971.4620,234.3954,-188.0342
307549,55.590984,37.672294,204.500000,0.982589,15,1,2.396596,-3.105280,11.475409,25.755725,1.083969,-53.679389,-6.303571,-8.397532,-3.738875,5980.3530,231.5013,-195.8018
307649,55.590984,37.672294,204.500000,0.982589,15,1,0.598550,-4.825513,8.977060,-63.419841,32.183204,-16.916028,-5.375017,-7.839789,-6.081284,5973.0119,227.9534,-194.5251
307749,55.590984,37.672294,204.500000,0.982589,15,1,0.579397,-3.511097,6.991069,-36.687019,-10.137405,-3.099237,-4.494565,-5.543172,-6.549247,5970.2437,228.6346,-195.7378
307849,55.590984,37.672294,204.500000,0.982589,15,1,2.952051,-4.460398,8.282741,21.022901,27.847328,4.381680,-3.289224,-7.482685,-4.292668,5970.3233,226.4496,-193.0426
307949,55.590984,37.672294,204.500000,0.982589,15,1,4.124012,-2.795230,10.790668,18.167936,-65.786262,-16.290075,-5.628528,-7.257336,-2.262775,5977.1131,231.3058,-199.9042
308049,55.590984,37.672294,204.500000,0.982589,15,1,-0.973243,-4.054581,8.694544,-34.839694,77.221374,3.679389,-6.318269,-6.434117,-6.391458,5967.4456,225.3698,-191.9817
308149,55.590984,37.672294,204.500000,0.982589,15,1,0.069432,-1.911770,9.447521,-22.534351,-22.748088,6.351145,-6.774924,-4.439366,-4.580966,5965.6833,227.6813,-192.6718
308249,55.590984,37.672294,204.500000,0.982589,15,1,0.525527,-3.434482,9.422381,-41.740463,-63.541976,-1.511450,-7.227299,-5.171761,-5.129884,5964.6834,233.3422,-196.9645
308349,55.590984,37.672294,204.500000,0.982589,15,1,2.868254,-3.290830,7.937976,-1.145038,-54.030532,-6.992366,-5.325718,-5.058967,-4.504623,5968.4544,237.9596,-201.8079
308499,55.590984,37.672294,204.500000,0.982589,15,1,0.845153,-3.964798,9.057266,33.221374,-14.931298,3.328244,-7.065271,-6.118582,-6.473052,5974.4413,240.1666,-202.9921
308599,55.590984,37.672294,204.500000,0.982589,15,1,1.857901,-2.651578,9.798271,-5.770992,-32.335876,-18.824426,-7.825884,-5.089687,-5.408992,5979.7602,241.7687,-209.7888
308699,55.590984,37.672294,204.500000,0.982589,15,1,1.581370,-2.950854,8.212112,-10.366412,27.267175,4.809160,-6.286128,-4.890017,-5.905447,5974.7868,239.9802,-205.3206
308799,55.590984,37.672294,204.500000,0.982589,15,1,0.939724,-3.112462,8.916007,-17.312976,-5.083969,1.557252,-7.330608,-4.800392,-6.161914,5973.3362,240.4866,-205.6447
308899,55.590984,37.672294,204.500000,0.982589,15,1,1.168370,-3.658340,8.722077,-21.725191,6.076336,1.374046,-7.102651,-5.058445,-5.961179,5970.3710,240.0544,-204.7338
308999,55.590984,37.672294,204.500000,0.982589,15,1,1.374272,-3.628413,8.491037,-24.183206,1.572519,-3.923664,-6.943514,-4.719321,-5.724085,5968.4023,239.7204,-205.2527
309099,55.590984,37.672294,204.500000,0.982589,15,1,0.732626,-4.431667,9.445126,34.290077,10.641222,-1.801527,-7.755134,-6.006965,-6.178829,5971.2358,238.6986,-204.5631
309199,55.590984,37.672294,204.500000,0.982589,15,1,0.451307,-4.649539,8.000226,11.526718,-37.511447,-18.076335,-6.834164,-5.907202,-7.751249,5978.1295,240.9687,-211.2822
309299,55.590984,37.672294,204.500000,0.982589,15,1,1.165976,-2.060210,8.203733,-25.877861,41.435115,22.473279,-6.593431,-3.388574,-5.569973,5967.7472,239.0969,-202.3675
309399,55.590984,37.672294,204.500000,0.982589,15,1,0.566229,-4.122815,8.656237,-16.519083,-27.450380,0.595420,-7.528777,-5.027816,-6.599277,5968.1424,241.5540,-204.7533
309499,55.590984,37.672294,204.500000,0.982589,15,1,1.134852,-3.017891,7.976283,-1.603053,21.435113,20.839694,-6.470103,-3.995117,-5.782540,5962.7238,240.6468,-198.7730
