time_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,temp_raw
167422,14,-60,15518,-691,-68,-37,-3223
167432,30,-138,15464,-730,-47,-45,-3226
167442,-8,-102,15432,-721,-41,-44,-3216
167452,-70,-84,15422,-703,-51,-45,-3225
167462,-84,-174,15482,-714,-37,-37,-3225
167472,-26,-158,15548,-691,-36,-37,-3223
167482,-70,-104,15592,-708,-41,-41,-3225
167492,-90,-118,15508,-717,-40,-38,-3224
167502,-14,-80,15466,-722,-39,-41,-3225
167512,-2,-176,15372,-718,-42,-40,-3220
167522,-26,-164,15486,-702,-51,-38,-3229
167532,-100,-128,15508,-699,-49,-43,-3220
167542,-46,-110,15474,-699,-39,-39,-3217
167552,-34,-48,15516,-707,-45,-45,-3222
167562,-56,-130,15486,-700,-53,-45,-3226
167572,36,-104,15558,-703,-49,-43,-3225
167582,-68,-116,15502,-707,-39,-42,-3228
167592,-82,-48,15480,-705,-37,-32,-3224
167602,-34,-90,15418,-703,-30,-39,-3223
167612,-68,-54,15530,-704,-38,-37,-3220
167622,-64,-64,15400,-728,-56,-41,-3225
167632,-32,-100,15474,-715,-58,-40,-3227
167642,-56,-124,15402,-699,-55,-37,-3222
167652,-158,-100,15492,-695,-52,-38,-3217
167662,-48,-90,15472,-690,-62,-37,-3220
167672,-20,-66,15550,-696,-72,-38,-3222
167682,4,-100,15492,-708,-70,-36,-3223
167692,-20,-146,15448,-702,-70,-33,-3227
167702,-42,-110,15416,-705,-66,-34,-3227
167712,-72,-130,15504,-697,-47,-35,-3222
167723,-48,-110,15488,-698,-46,-38,-3220
167733,-58,-74,15432,-700,-26,-38,-3217
167743,0,-96,15514,-719,-44,-41,-3217
167753,-26,-72,15536,-723,-50,-40,-3219
167763,-68,-90,15392,-732,-42,-40,-3222
167773,-60,-122,15506,-713,-51,-42,-3221
167783,-64,-160,15474,-709,-50,-37,-3223
167793,-64,-128,15502,-707,-53,-38,-3222
167803,-56,-104,15514,-703,-58,-38,-3225
167813,-24,-126,15434,-722,-54,-45,-3223
167823,-48,-116,15476,-717,-63,-35,-3220
167833,-34,-88,15444,-704,-71,-34,-3222
167843,-26,-112,15538,-702,-74,-34,-3222
167853,-84,-112,15570,-694,-63,-39,-3225
167863,-16,-134,15396,-705,-63,-41,-3221
167873,-110,-120,15422,-692,-65,-37,-3224
167883,-104,-80,15442,-704,-61,-39,-3225
167894,18,-38,15514,-705,-59,-34,-3227
167904,8,-38,15504,-718,-52,-42,-3229
167914,-42,-116,15506,-719,-46,-38,-3225
167924,-72,-122,15490,-716,-49,-34,-3230
167934,-36,-88,15476,-720,-46,-42,-3223
167944,-4,-158,15470,-707,-46,-38,-3224
167954,-16,-120,15478,-701,-55,-42,-3225
167964,-68,-84,15576,-698,-56,-40,-3223
167974,-64,-98,15488,-705,-59,-45,-3223
167984,-82,-118,15420,-718,-56,-42,-3219
167994,-60,-74,15580,-712,-57,-43,-3223
168004,-70,-120,15502,-717,-52,-44,-3220
168014,-102,-32,15496,-715,-58,-39,-3222
168024,-102,-158,15440,-706,-59,-39,-3223
168034,-104,-132,15432,-697,-59,-36,-3229
168044,-74,-128,15488,-692,-76,-34,-3223
168054,12,-50,15518,-706,-76,-33,-3219
168064,-26,-82,15506,-706,-78,-31,-3223
168074,-42,-56,15468,-694,-75,-37,-3223
168084,-96,-118,15460,-695,-69,-39,-3219
168094,-60,-134,15394,-702,-65,-37,-3225
168104,-64,-90,15522,-705,-66,-35,-3223
168114,-52,-88,15470,-701,-68,-41,-3219
168124,-30,-140,15466,-707,-67,-41,-3225
168134,-16,-104,15488,-701,-73,-46,-3229
168144,-66,-42,15420,-682,-50,-45,-3225
168154,-62,-42,15518,-701,-46,-43,-3223
168164,34,-98,15538,-720,-36,-34,-3226
168174,-8,-112,15476,-728,-29,-33,-3222
168184,-112,-80,15458,-724,-23,-39,-3221
168194,-20,-98,15430,-721,-9,-39,-3229
168204,-104,-70,15498,-711,-14,-36,-3225
168214,-116,-76,15504,-713,-19,-39,-3218
168224,-62,-138,15472,-722,-25,-37,-3214
168235,-60,-112,15502,-701,-32,-40,-3219
168245,-144,-100,15398,-700,-35,-39,-3220
168255,-112,-90,15378,-679,-47,-39,-3224
168265,-52,-146,15466,-682,-67,-35,-3221
168275,8,-98,15546,-682,-82,-32,-3223
168285,6,-108,15466,-687,-79,-32,-3225
168295,-34,-52,15464,-699,-75,-39,-3223
168305,-40,-108,15514,-712,-80,-35,-3222
168315,-20,-118,15510,-711,-75,-44,-3230
168325,-68,-108,15496,-707,-74,-40,-3225
168335,-34,-118,15550,-702,-75,-39,-3218
168345,-50,-80,15468,-703,-59,-38,-3219
168355,-38,-112,15488,-708,-65,-42,-3220
168365,-44,-58,15440,-709,-70,-32,-3216
168375,0,-46,15546,-703,-66,-28,-3217
168385,-24,-158,15466,-714,-70,-32,-3217
168395,-36,-118,15472,-691,-66,-39,-3218
168406,-26,-136,15518,-704,-64,-37,-3218
168416,-136,-114,15560,-713,-53,-37,-3226
168426,-62,-80,15438,-708,-53,-40,-3223
168436,2,-72,15550,-713,-40,-39,-3216
168446,2,-80,15500,-721,-36,-39,-3224
168456,2,-80,15500,-721,-36,-39,-3224
168466,-136,-150,15470,-713,-35,-43,-3223
168476,-98,-138,15536,-714,-39,-41,-3222
168486,-50,-92,15468,-715,-34,-37,-3226
168496,-74,-54,15538,-709,-39,-38,-3225
168506,-26,-112,15542,-719,-55,-40,-3218
168516,-78,-148,15548,-716,-51,-33,-3218
168526,-130,-96,15424,-711,-51,-34,-3218
168536,-58,-140,15444,-703,-68,-40,-3220
168546,-40,-104,15566,-694,-68,-35,-3219
168556,-12,-102,15474,-700,-58,-38,-3224
168566,-38,-162,15512,-709,-58,-44,-3218
168576,-70,-120,15420,-702,-56,-46,-3222
168586,-54,-108,15578,-701,-55,-44,-3218
168596,-14,-96,15498,-711,-40,-34,-3222
168606,10,-112,15502,-716,-36,-43,-3222
168616,-14,-102,15472,-719,-38,-44,-3219
168626,-52,-84,15444,-711,-32,-36,-3217
168636,-104,-104,15496,-709,-42,-39,-3226
168646,-56,-140,15422,-723,-39,-42,-3220
168656,-68,-72,15508,-713,-47,-43,-3222
168666,-62,-132,15500,-707,-56,-39,-3219
168676,-92,-138,15564,-705,-55,-40,-3223
168686,-96,-168,15478,-705,-53,-37,-3223
168696,-48,-68,15496,-702,-49,-35,-3221
168706,-12,-116,15446,-722,-49,-38,-3227
168716,-8,-100,15444,-712,-50,-41,-3222
168726,-26,-120,15510,-709,-35,-41,-3218
168736,-82,-130,15478,-721,-35,-40,-3215
168747,-104,-116,15368,-735,-21,-41,-3221
168757,-16,-142,15412,-712,-43,-34,-3216
168767,62,-130,15562,-691,-58,-40,-3214
168777,-64,-140,15474,-702,-61,-39,-3222
168787,-62,-68,15504,-710,-46,-36,-3216
168797,-82,-36,15466,-722,-50,-33,-3220
168807,-30,-126,15524,-717,-56,-41,-3221
168817,-18,-100,15556,-698,-49,-40,-3224
168827,6,-76,15532,-709,-46,-36,-3217
168837,-34,-46,15526,-713,-34,-39,-3224
168847,-94,-80,15458,-718,-45,-35,-3221
168857,-86,-150,15476,-707,-53,-44,-3225
168867,-44,-130,15506,-698,-48,-36,-3224
168877,-16,-48,15470,-713,-46,-40,-3222
168887,-24,-88,15504,-704,-54,-43,-3219
168897,-40,-152,15490,-709,-68,-41,-3222
168907,-112,-112,15546,-703,-57,-44,-3218
168918,-62,-66,15548,-715,-42,-43,-3215
168928,28,-68,15474,-719,-53,-38,-3216
168938,8,-62,15498,-716,-31,-40,-3220
168948,-104,-70,15426,-715,-30,-41,-3219
168958,-84,-120,15382,-713,-40,-36,-3221
168968,-84,-120,15382,-713,-40,-36,-3221
168978,-100,-100,15512,-697,-55,-34,-3223
168988,12,-148,15454,-714,-64,-40,-3219
168998,-22,-104,15548,-717,-66,-37,-3216
169008,-40,-72,15448,-710,-53,-42,-3224
169018,-54,-46,15328,-726,-40,-48,-3220
169028,-30,-146,15510,-715,-45,-44,-3221
169038,-34,-146,15424,-712,-46,-37,-3216
169048,-72,-162,15468,-699,-34,-35,-3219
169058,-66,-116,15440,-691,-44,-39,-3221
169068,-90,-146,15360,-699,-54,-35,-3218
169078,-70,-112,15516,-690,-56,-41,-3224
169088,-18,-98,15532,-694,-61,-35,-3223
169098,16,-92,15366,-701,-43,-37,-3217
169108,-34,-68,15394,-707,-44,-37,-3221
169118,-70,-62,15482,-710,-56,-38,-3219
169128,-128,-184,15472,-698,-61,-37,-3223
169138,-64,-102,15528,-660,-67,-41,-3213
169148,-104,-108,15438,-679,-68,-34,-3217
169158,-10,-72,15494,-689,-64,-39,-3219
169168,-26,-38,15508,-703,-59,-38,-3218
169178,12,-22,15536,-713,-40,-39,-3221
169188,10,-50,15398,-723,-29,-39,-3218
169198,34,-120,15500,-718,-28,-36,-3222
169208,-54,-180,15496,-722,-18,-45,-3223
169218,-96,-88,15510,-713,-24,-42,-3231
169228,-110,-74,15506,-720,-18,-37,-3220
169238,-104,-108,15510,-725,-24,-41,-3223
169248,-70,-94,15420,-728,-45,-42,-3222
169259,-30,-98,15536,-724,-48,-45,-3221
169269,-2,-106,15436,-726,-45,-42,-3223
169279,-22,-84,15520,-716,-47,-45,-3218
169289,-86,-130,15570,-718,-57,-38,-3221
169299,-134,-66,15484,-710,-39,-36,-3221
169309,-32,-178,15434,-712,-33,-36,-3225
169319,-72,-160,15532,-700,-44,-41,-3224
169329,-66,-82,15510,-690,-42,-42,-3220
169339,-46,-110,15408,-722,-48,-44,-3220
169349,-38,-20,15532,-713,-57,-32,-3218
169359,-38,-106,15448,-730,-58,-40,-3217
169369,-36,-74,15458,-724,-56,-50,-3216
169379,-86,-114,15450,-723,-52,-40,-3220
169389,-88,-184,15494,-723,-44,-35,-3216
169399,-198,-118,15412,-707,-39,-44,-3223
169409,-66,-70,15436,-700,-54,-45,-3226
169419,24,-120,15522,-700,-54,-39,-3221
169430,34,-54,15520,-692,-53,-35,-3218
169440,-40,-70,15456,-691,-42,-33,-3218
169450,-56,-124,15506,-702,-47,-41,-3220
169460,-74,-148,15486,-712,-41,-42,-3221
169470,-40,-192,15402,-729,-60,-45,-3222
169480,-40,-192,15402,-729,-60,-45,-3222
169490,-102,-100,15522,-699,-57,-31,-3213
169500,-136,-128,15526,-709,-40,-30,-3222
169510,-80,-148,15452,-719,-47,-33,-3222
169520,36,-84,15532,-718,-41,-41,-3226
169530,-50,-116,15474,-724,-34,-42,-3230
169540,-70,-132,15386,-724,-37,-35,-3224
169550,-74,-154,15512,-721,-44,-40,-3223
169560,-134,-174,15490,-708,-47,-34,-3226
169570,-80,-100,15504,-693,-55,-36,-3220
169580,-64,-126,15526,-688,-58,-37,-3221
169590,-104,-178,15558,-694,-64,-41,-3221
169600,-74,-156,15506,-702,-68,-33,-3220
169610,-118,-70,15452,-707,-67,-33,-3218
169620,-56,-126,15514,-715,-63,-34,-3221
169630,4,-76,15454,-705,-62,-38,-3227
169640,-16,-180,15480,-707,-64,-40,-3228
169650,-76,-136,15474,-707,-57,-37,-3224
169660,-80,-106,15450,-704,-50,-35,-3227
169670,-90,-176,15494,-708,-62,-32,-3222
169680,-72,-116,15448,-711,-67,-36,-3217
169690,6,-108,15490,-703,-66,-46,-3218
169700,-48,-84,15524,-701,-63,-43,-3220
169710,-68,-108,15526,-698,-64,-42,-3220
169720,-94,-98,15406,-709,-63,-40,-3225
169730,-66,-140,15516,-713,-65,-36,-3219
169740,-4,-60,15484,-724,-51,-42,-3221
169750,2,-88,15570,-717,-33,-44,-3223
169760,-18,-182,15446,-739,-18,-43,-3220
169771,-50,-150,15424,-730,-18,-43,-3220
169781,-156,-124,15376,-714,-28,-37,-3221
169791,-124,-110,15438,-688,-42,-40,-3226
169801,-82,-148,15478,-666,-49,-35,-3223
169811,-84,-90,15420,-688,-52,-41,-3222
169821,-112,-88,15502,-701,-59,-40,-3223
169831,-98,-60,15458,-719,-68,-41,-3221
169841,-102,-186,15480,-720,-75,-41,-3225
169851,-24,-176,15526,-702,-72,-33,-3222
169861,-34,-112,15408,-709,-70,-36,-3219
169871,-70,-116,15436,-686,-74,-41,-3221
169881,-98,-66,15470,-674,-75,-34,-3221
169891,-104,-94,15536,-683,-67,-31,-3223
169901,12,-94,15510,-695,-68,-34,-3222
169911,-24,-54,15452,-702,-62,-38,-3223
169921,-24,-38,15554,-711,-51,-43,-3217
169931,-16,-114,15454,-719,-42,-46,-3215
169942,-82,-190,15474,-729,-32,-38,-3222
169952,-98,-60,15530,-719,-26,-38,-3220
169962,-108,-90,15448,-718,-30,-38,-3226
169972,-106,-176,15450,-702,-38,-38,-3223
169982,-88,-94,15494,-692,-51,-36,-3220
169992,-88,-94,15494,-692,-51,-36,-3220
170002,-88,-84,15488,-704,-57,-41,-3221
170012,8,-80,15456,-712,-56,-39,-3225
170022,28,-122,15464,-720,-53,-38,-3220
170032,-82,-76,15410,-700,-52,-37,-3223
170042,-118,-46,15482,-695,-52,-40,-3228
170052,-22,-70,15446,-711,-50,-38,-3218
170062,-60,-56,15464,-702,-51,-37,-3224
170072,-68,-78,15388,-694,-71,-33,-3222
170082,-14,-92,15518,-690,-69,-41,-3220
170092,-46,-74,15488,-693,-63,-40,-3226
170102,-88,-54,15534,-711,-64,-40,-3218
170112,-40,-84,15434,-721,-55,-31,-3226
170122,16,-104,15438,-730,-47,-44,-3222
170132,-44,-154,15462,-714,-41,-40,-3223
170142,-98,-126,15424,-705,-43,-40,-3224
170152,-38,-146,15514,-692,-47,-37,-3223
170162,-40,-94,15476,-697,-52,-35,-3221
170172,-50,-74,15508,-695,-48,-36,-3225
170182,6,-128,15600,-707,-47,-33,-3225
170192,-12,-186,15472,-723,-42,-39,-3222
170202,-82,-94,15558,-716,-29,-41,-3219
170212,-56,-42,15352,-726,-37,-49,-3229
170222,-20,-86,15450,-720,-40,-47,-3228
170232,-44,-112,15452,-710,-54,-43,-3227
170242,-88,-86,15526,-695,-62,-44,-3224
170252,-70,-176,15470,-698,-59,-35,-3221
170262,-132,-130,15502,-701,-56,-36,-3219
170272,-72,-78,15408,-714,-69,-36,-3229
170283,-66,-116,15458,-704,-83,-35,-3222
170293,-28,-114,15502,-680,-82,-43,-3224
170303,-12,-106,15504,-675,-70,-39,-3223
170313,-70,-72,15460,-674,-73,-41,-3218
170323,-38,-80,15524,-692,-65,-36,-3223
170333,-10,-116,15474,-709,-58,-46,-3227
170343,-10,-72,15548,-717,-46,-50,-3226
170353,-24,-90,15438,-726,-46,-43,-3227
170363,-58,-192,15400,-711,-42,-45,-3225
170373,-50,-162,15448,-692,-61,-32,-3228
170383,-96,-126,15460,-688,-74,-35,-3227
170393,-74,-46,15518,-668,-76,-37,-3228
170403,-22,-138,15516,-703,-85,-36,-3227
170413,-30,-156,15456,-702,-76,-45,-3222
170423,-14,-76,15520,-689,-58,-39,-3230
170433,-12,-10,15486,-700,-58,-43,-3224
170443,10,-66,15444,-697,-45,-40,-3230
170454,-8,-142,15456,-706,-48,-39,-3227
170464,-22,-118,15502,-691,-46,-34,-3230
170474,-74,-76,15432,-705,-47,-33,-3225
170484,-92,-96,15452,-703,-48,-33,-3228
170494,-30,-222,15280,-667,-33,-37,-3220
170504,-30,-222,15280,-667,-33,-37,-3220
170514,-48,68,15722,-582,-23,-42,-3225
170524,-44,-58,15564,-580,-27,-37,-3223
170534,-32,-102,15562,-607,-37,-42,-3224
170544,-32,-102,15562,-607,-37,-42,-3224
170554,-62,-88,15466,-620,-35,-41,-3228
170564,6,-24,15634,-628,-42,-43,-3226
170574,-72,-80,15480,-701,-35,-37,-3223
170584,-64,-38,15626,-704,-51,-36,-3225
170594,-70,-154,15372,-719,-56,-37,-3230
170604,-54,-120,15454,-693,-42,-34,-3228
170614,-76,-68,15512,-663,-54,-32,-3225
170624,-56,-130,15592,-650,-67,-31,-3228
170634,-66,-94,15400,-671,-66,-30,-3223
170644,-114,-46,15566,-665,-75,-30,-3228
170654,12,-34,15542,-671,-69,-40,-3224
170664,52,-64,15446,-692,-63,-37,-3226
170674,-2,-38,15492,-710,-66,-39,-3227
170684,-64,-14,15486,-713,-68,-39,-3222
170694,-50,-108,15440,-727,-68,-35,-3217
170704,-78,-104,15532,-728,-65,-42,-3221
170714,-58,-96,15542,-731,-65,-40,-3219
170724,-100,-28,15526,-735,-65,-31,-3223
170734,-28,-76,15458,-729,-80,-34,-3228
170744,-62,-54,15508,-722,-71,-35,-3224
170754,-52,-72,15504,-718,-75,-39,-3224
170764,-22,-146,15376,-731,-59,-33,-3229
170774,30,-94,15514,-702,-65,-39,-3222
170784,-36,-112,15406,-711,-57,-36,-3220
170795,-52,-100,15520,-683,-71,-39,-3220
170805,-50,-102,15414,-694,-77,-34,-3223
170815,-64,-52,15594,-694,-77,-34,-3220
170825,-78,-34,15466,-708,-77,-39,-3222
170835,10,-134,15476,-707,-64,-44,-3218
170845,-14,-114,15554,-713,-61,-37,-3223
170855,-58,-112,15494,-710,-42,-34,-3220
170865,-30,0,15424,-710,-46,-37,-3226
170875,-26,-60,15380,-722,-50,-37,-3223
170885,-32,-166,15486,-721,-61,-45,-3223
170895,-38,-118,15474,-732,-54,-38,-3224
170905,-88,-128,15418,-746,-60,-40,-3227
170915,-102,-80,15528,-725,-64,-46,-3225
170925,-56,-178,15480,-711,-70,-43,-3222
170935,-74,-102,15558,-696,-69,-47,-3221
170945,2,-114,15442,-715,-76,-49,-3220
170955,-94,-44,15502,-709,-80,-42,-3230
170966,-92,-34,15546,-712,-74,-35,-3221
170976,-46,-112,15500,-716,-75,-36,-3224
170986,-6,-60,15530,-715,-60,-39,-3228
170996,-28,-54,15448,-724,-50,-36,-3222
171006,-6,-110,15476,-722,-43,-40,-3225
171016,-48,-76,15534,-714,-45,-43,-3223
171026,-102,-150,15400,-721,-44,-38,-3219
171036,-110,-70,15608,-711,-70,-26,-3220
171046,-36,-96,15532,-723,-76,-34,-3226
171056,-36,-96,15532,-723,-76,-34,-3226
171066,-36,-128,15448,-724,-72,-38,-3228
171076,12,-22,15434,-725,-63,-40,-3229
171086,-14,-64,15480,-736,-58,-39,-3223
171096,30,-78,15534,-741,-49,-39,-3226
171106,-44,-158,15384,-725,-54,-38,-3222
171116,-152,-64,15504,-703,-65,-37,-3225
171126,-166,-140,15386,-729,-53,-38,-3227
171136,-50,-26,15562,-712,-49,-36,-3218
171146,20,-74,15502,-731,-49,-40,-3220
171156,-20,-82,15510,-730,-42,-31,-3222
171166,46,-60,15544,-729,-50,-37,-3223
171176,-26,-84,15456,-727,-50,-42,-3227
171186,-58,-106,15414,-723,-47,-42,-3227
171196,-112,-122,15500,-710,-40,-45,-3219
171206,30,-116,15590,-703,-40,-38,-3222
171216,-10,-74,15472,-707,-33,-36,-3222
171226,-46,-80,15468,-711,-30,-42,-3217
171236,-38,-96,15462,-714,-55,-35,-3220
171246,6,-164,15502,-708,-56,-40,-3228
171256,-90,-58,15596,-709,-54,-33,-3227
171266,8,-114,15510,-732,-55,-35,-3222
171276,-34,-44,15514,-729,-48,-34,-3226
171286,-26,-142,15486,-723,-48,-39,-3235
171296,-88,-112,15534,-722,-45,-46,-3228
171307,-86,-124,15516,-716,-45,-40,-3225
171317,-74,-92,15540,-713,-36,-35,-3230
171327,-44,-104,15456,-718,-35,-34,-3228
171337,-12,-24,15460,-709,-42,-38,-3231
171347,-4,-102,15520,-704,-41,-36,-3221
171357,-78,-72,15548,-710,-30,-40,-3228
171367,-54,-118,15460,-707,-35,-44,-3226
171377,-72,-124,15516,-699,-31,-40,-3223
171387,-78,-116,15384,-705,-32,-42,-3232
171397,-96,-84,15396,-694,-56,-33,-3230
171407,-14,-58,15608,-692,-69,-35,-3219
171417,16,-124,15456,-716,-76,-37,-3223
171427,-20,-62,15558,-713,-70,-39,-3226
171437,-36,-72,15500,-721,-57,-42,-3227
171447,-70,-102,15462,-718,-40,-41,-3224
171457,-84,-80,15608,-702,-44,-35,-3223
171467,-140,-108,15390,-723,-31,-41,-3227
171478,-48,-66,15528,-712,-48,-36,-3218
171488,14,-126,15430,-732,-44,-38,-3225
171498,-78,-118,15402,-713,-50,-40,-3222
171508,-102,-74,15348,-718,-47,-40,-3228
171518,-106,-56,15518,-708,-40,-40,-3225
171528,-46,-122,15520,-718,-45,-44,-3223
171538,-36,-146,15434,-727,-48,-45,-3222
171548,4,-48,15496,-716,-53,-38,-3225
171558,-50,-110,15398,-711,-50,-33,-3223
171568,-50,-110,15398,-711,-50,-33,-3223
171578,-96,-182,15464,-714,-50,-36,-3225
171588,-116,-104,15502,-709,-55,-30,-3227
171598,-40,-72,15516,-707,-55,-39,-3224
171608,-10,-90,15524,-710,-55,-39,-3225
171618,8,-124,15396,-717,-53,-38,-3225
171628,-4,-64,15600,-706,-56,-40,-3228
171638,-28,-152,15522,-722,-41,-39,-3225
171648,10,-172,15468,-715,-40,-43,-3225
171658,-90,-116,15502,-710,-39,-35,-3222
171668,-110,-124,15522,-715,-39,-43,-3222
171678,-78,-100,15450,-708,-49,-40,-3220
171688,-34,-122,15492,-707,-52,-42,-3223
171698,-24,-122,15558,-716,-48,-37,-3220
171708,-60,-110,15506,-702,-51,-38,-3220
171718,-84,-88,15456,-710,-46,-37,-3223
171728,-60,-78,15482,-706,-45,-47,-3229
171738,-30,-90,15534,-715,-35,-40,-3227
171748,-20,-130,15404,-717,-33,-41,-3235
171758,-80,-154,15438,-708,-43,-42,-3225
171768,-86,-96,15448,-697,-49,-41,-3221
171778,-90,-154,15490,-695,-55,-41,-3225
171788,-66,-162,15498,-693,-66,-38,-3228
171798,26,-98,15532,-695,-65,-42,-3233
171808,-46,-16,15530,-705,-65,-41,-3232
171819,-6,-48,15434,-712,-48,-38,-3228
171829,-50,-66,15400,-722,-43,-40,-3230
171839,-28,-90,15390,-718,-46,-37,-3222
171849,-58,-96,15466,-703,-55,-42,-3225
171859,-74,-108,15518,-702,-61,-42,-3225
171869,12,-128,15494,-710,-51,-40,-3220
171879,-56,-122,15514,-718,-53,-34,-3226
171889,-104,-94,15464,-718,-49,-40,-3224
171899,-78,-116,15482,-712,-58,-36,-3224
171909,26,-90,15450,-718,-53,-44,-3229
171919,8,-92,15456,-708,-52,-37,-3225
171929,-68,-98,15542,-700,-56,-36,-3226
171939,-134,-118,15464,-711,-38,-37,-3225
171949,-106,-152,15474,-718,-53,-38,-3227
171959,-32,-98,15454,-714,-57,-34,-3225
171969,-14,-72,15496,-701,-47,-30,-3221
171979,-18,-52,15436,-709,-50,-36,-3226
171990,-22,-30,15450,-712,-58,-33,-3226
172000,-24,-102,15488,-720,-68,-36,-3223
172010,-70,-112,15478,-722,-45,-45,-3225
172020,-96,-104,15460,-718,-34,-39,-3228
172030,-56,-104,15466,-716,-35,-40,-3224
172040,12,-156,15426,-713,-52,-32,-3220
172050,-38,-148,15506,-701,-58,-40,-3226
172060,-26,-80,15520,-698,-47,-41,-3222
172070,-86,-108,15506,-707,-46,-33,-3222
172080,-14,-78,15504,-707,-52,-38,-3228
172090,-34,-26,15452,-706,-49,-37,-3218
172100,-72,-98,15488,-697,-55,-35,-3225
172110,-60,-98,15524,-693,-48,-31,-3228
172120,-60,-98,15524,-693,-48,-31,-3228
172130,-86,-128,15466,-690,-56,-40,-3226
172140,-60,-126,15524,-702,-57,-40,-3224
172150,-78,-90,15494,-705,-59,-36,-3224
172160,-90,-46,15392,-712,-53,-42,-3223
172170,12,-72,15532,-720,-54,-34,-3221
172180,6,-146,15426,-726,-55,-39,-3222
172190,72,-136,15452,-669,-67,-34,-3228
172200,-56,2,15670,-609,-55,-32,-3220
172210,-106,-108,15454,-672,-36,-43,-3223
172220,-40,-20,15636,-679,-29,-41,-3223
172230,-44,-50,15362,-734,-39,-37,-3220
172240,-16,-38,15442,-715,-52,-34,-3226
172250,-78,-158,15460,-716,-64,-39,-3228
172260,-124,-128,15482,-706,-67,-41,-3226
172270,-126,-150,15546,-701,-61,-39,-3221
172280,-14,-102,15460,-699,-59,-41,-3222
172290,-24,-34,15494,-696,-58,-40,-3228
172300,4,-74,15416,-714,-56,-33,-3224
172310,8,-6,15526,-701,-44,-36,-3224
172320,-98,-40,15446,-710,-49,-42,-3227
172331,-74,-104,15572,-712,-46,-34,-3225
172341,-44,-208,15478,-718,-49,-40,-3223
172351,-4,-110,15546,-703,-44,-32,-3226
172361,-104,-46,15444,-699,-58,-34,-3220
172371,0,-100,15434,-717,-61,-31,-3220
172381,-70,-44,15474,-722,-70,-40,-3226
172391,-62,-134,15414,-712,-61,-39,-3228
172401,-12,-80,15422,-703,-56,-42,-3232
172411,-42,-60,15492,-704,-62,-37,-3228
172421,-52,-32,15562,-695,-55,-36,-3221
172431,-36,-164,15462,-721,-51,-46,-3224
172441,-4,-94,15480,-724,-45,-45,-3229
172451,-86,-54,15506,-714,-42,-35,-3225
172461,-68,-82,15556,-704,-42,-33,-3224
172471,-98,-172,15480,-713,-44,-36,-3222
172481,-90,-96,15472,-702,-56,-36,-3222
172491,-118,-2,15448,-701,-56,-41,-3225
172502,10,-14,15554,-705,-58,-35,-3228
172512,0,-114,15556,-710,-46,-34,-3227
172522,4,-76,15566,-715,-46,-42,-3223
172532,6,-156,15412,-715,-43,-40,-3222
172542,-52,-86,15492,-700,-42,-36,-3219
172552,-38,-42,15546,-696,-48,-36,-3222
172562,-40,-144,15432,-720,-62,-34,-3221
172572,2,-184,15530,-702,-59,-35,-3227
172582,-58,-88,15476,-697,-60,-39,-3225
172592,-110,-66,15436,-691,-56,-42,-3223
172602,-12,-108,15476,-709,-65,-37,-3226
172612,22,-176,15456,-717,-67,-41,-3220
172622,-18,-124,15426,-699,-59,-36,-3226
172632,-18,-124,15426,-699,-59,-36,-3226
172642,-40,-124,15406,-740,-69,-32,-3223
172652,-104,-56,15558,-739,-65,-32,-3217
172662,6,-140,15378,-757,-74,-35,-3221
172672,26,-64,15676,-701,-69,-33,-3225
172682,-92,-162,15382,-717,-62,-45,-3228
172692,-158,-104,15588,-654,-67,-35,-3231
172702,-20,-188,15510,-640,-63,-29,-3229
172712,8,-80,15520,-607,-42,-43,-3222
172722,16,-52,15490,-630,-35,-45,-3227
172732,46,-78,15486,-661,-36,-46,-3231
172742,26,-30,15604,-664,-7,-35,-3222
172752,-108,-62,15432,-698,-14,-40,-3229
172762,-176,218,16316,-753,-37,-44,-3226
172772,60,-656,14554,-922,-55,-46,-3226
172782,-180,156,16178,-573,-40,-37,-3226
172792,-152,-256,15174,-771,-48,-37,-3225
172802,-2,-64,15656,-714,-53,-37,-3220
172812,-54,-102,15466,-738,-70,-41,-3222
172822,-10,-142,15322,-751,-58,-34,-3223
172832,12,-44,15654,-726,-65,-44,-3221
172843,-72,-84,15504,-721,-66,-43,-3228
172853,-122,-78,15524,-730,-52,-40,-3217
172863,-168,-134,15488,-715,-62,-38,-3231
172873,-72,-74,15478,-704,-51,-38,-3222
172883,-56,-92,15470,-711,-44,-35,-3219
172893,34,10,15442,-707,-48,-33,-3218
172903,40,-36,15530,-700,-59,-34,-3221
172913,-26,-178,15446,-713,-51,-42,-3224
172923,-16,-100,15530,-697,-54,-32,-3224
172933,-42,-66,15484,-713,-50,-41,-3226
172943,-50,-98,15506,-715,-43,-38,-3220
172953,-20,-112,15470,-718,-39,-46,-3219
172963,12,-56,15446,-724,-34,-37,-3218
172973,-32,-62,15538,-715,-49,-33,-3219
172983,-60,-74,15440,-717,-39,-41,-3220
172993,-90,-120,15470,-731,-39,-39,-3218
173003,24,-106,15462,-723,-41,-40,-3220
173014,-20,-116,15514,-723,-38,-40,-3222
173024,-68,-34,15528,-708,-44,-42,-3222
173034,-84,-74,15540,-712,-46,-36,-3220
173044,-70,-130,15482,-731,-45,-48,-3218
